OUT,9,2,545154859587836,545154860354839,0,1
IN,1,2,545154859587836,545154860354839,0,1
IN,2,2,545154873037037,0,0,2
IN,3,2,545154873812665,0,0,3
IN,4,1,545154874880801,0,0,4
OUT,26,2,545154873037037,545154874364728,0,2
IN,5,2,545154875515771,0,0,5
IN,6,2,545154876292410,0,0,6
IN,7,0,545154876737991,0,0,7
IN,8,2,545154877168796,0,0,8
IN,9,2,545154877625352,0,0,9
IN,10,0,545154878054594,0,0,10
IN,11,2,545154878513587,0,0,11
IN,12,2,545154878939686,0,0,12
IN,13,1,545154879329554,0,0,13
IN,14,2,545154879699865,0,0,14
IN,15,2,545154880104196,0,0,15
IN,16,1,545154880544642,0,0,16
IN,17,1,545154880992095,0,0,17
IN,18,2,545154881693849,0,0,18
IN,19,2,545154882211382,0,0,19
IN,20,2,545154882738467,0,0,20
IN,21,1,545154883588167,0,0,21
OUT,27,2,545154873812665,545154881252506,0,3
IN,22,1,545154884143478,0,0,22
OUT,28,1,545154874880801,545154884898492,0,4
IN,23,2,545154884839165,0,0,23
IN,24,2,545154885460281,0,0,24
IN,25,2,545154885901414,0,0,25
IN,26,2,545154886335595,0,0,26
IN,27,2,545154886860288,0,0,27
IN,28,2,545154887281587,0,0,28
IN,29,0,545154887727521,0,0,29
IN,30,2,545154888156670,0,0,30
IN,31,2,545154888508814,0,0,31
OUT,29,2,545154875515771,545154885518829,0,5
OUT,30,2,545154876292410,545154889160652,0,6
IN,32,2,545154888828560,0,0,32
OUT,31,0,545154876737991,545154889815762,0,7
IN,33,2,545154889593779,0,0,33
OUT,32,2,545154877168796,545154890409206,0,8
IN,34,2,545154890205439,0,0,34
IN,35,2,545154890794603,0,0,35
OUT,33,2,545154877625352,545154890949979,0,9
IN,36,2,545154891453492,0,0,36
IN,37,0,545154892080693,0,0,37
IN,38,2,545154892426405,0,0,38
IN,39,2,545154893303434,0,0,39
IN,40,2,545154893685924,0,0,40
IN,41,2,545154894009113,0,1,41
IN,42,2,545154894585998,0,1,42
IN,43,2,545154894927593,0,1,43
OUT,34,0,545154878054594,545154892813732,0,10
IN,44,2,545154895385860,0,1,44
IN,45,1,545154895837736,0,0,45
IN,46,2,545154896458356,0,0,46
IN,47,2,545154896948787,0,0,47
IN,48,2,545154897522034,0,0,48
IN,49,2,545154898069387,0,0,49
IN,50,2,545154898607577,0,0,50
OUT,35,2,545154878513587,545154896098556,0,11
IN,51,2,545154899274642,0,0,51
IN,52,2,545154900194665,0,0,52
OUT,36,2,545154878939686,545154900199522,0,12
IN,53,2,545154900797709,0,0,53
IN,54,2,545154901546024,0,0,54
IN,55,2,545154902120379,0,0,55
IN,56,1,545154902639982,0,0,56
IN,57,1,545154903169116,0,0,57
IN,58,2,545154903682848,0,0,58
IN,59,2,545154904098191,0,0,59
IN,60,2,545154904621135,0,0,60
IN,61,2,545154905096860,0,0,61
OUT,37,1,545154879329554,545154901129644,0,13
IN,62,2,545154905551639,0,0,62
IN,63,2,545154906091452,0,0,63
IN,64,2,545154906552790,0,0,64
IN,65,2,545154907164609,0,0,65
IN,66,2,545154907905305,0,0,66
IN,67,2,545154908473756,0,0,67
OUT,38,2,545154879699865,545154906018598,0,14
OUT,39,2,545154880104196,545154909690170,0,15
OUT,40,1,545154880544642,545154910318576,0,16
OUT,41,1,545154880992095,545154910708444,0,17
OUT,42,2,545154881693849,545154911074168,0,18
OUT,43,2,545154882211382,545154911570100,0,19
OUT,44,2,545154882738467,545154912048609,0,20
OUT,45,1,545154883588167,545154912585866,0,21
OUT,46,1,545154884143478,545154912895995,0,22
IN,68,2,545154912009250,0,0,68
IN,69,2,545154913334755,0,0,69
IN,70,2,545154913727079,0,0,70
IN,71,2,545154914066907,0,0,71
IN,72,2,545154914416249,0,0,72
IN,73,2,545154914744707,0,0,73
OUT,47,2,545154884839165,545154913377020,0,23
OUT,48,2,545154885460281,545154915983210,0,24
IN,74,2,545154915323023,0,1,74
IN,75,2,545154916629807,0,0,75
OUT,49,2,545154885901414,545154916313917,0,25
IN,76,2,545154917049291,0,0,76
IN,77,2,545154917793896,0,0,77
IN,78,0,545154918156579,0,0,78
IN,79,2,545154918461090,0,0,79
IN,80,2,545154918754340,0,0,80
IN,81,2,545154919022039,0,0,81
IN,82,2,545154919278705,0,0,82
IN,83,0,545154919548861,0,0,83
IN,84,2,545154919798387,0,0,84
IN,85,2,545154920066906,0,0,85
IN,86,1,545154920428529,0,0,86
OUT,50,2,545154886335595,545154920444055,0,26
IN,87,2,545154920848771,0,0,87
OUT,51,2,545154886860288,545154921496041,0,27
IN,88,2,545154921526065,0,0,88
OUT,52,2,545154887281587,545154922089800,0,28
IN,89,2,545154922134393,0,0,89
OUT,53,0,545154887727521,545154922668288,0,29
OUT,54,2,545154888156670,545154922948746,0,30
OUT,55,2,545154894009113,545154923656498,1,41
OUT,56,2,545154888508814,545154924114249,0,31
OUT,57,2,545154888828560,545154924371194,0,32
OUT,58,2,545154889593779,545154924620348,0,33
OUT,59,2,545154890205439,545154924840606,0,34
OUT,60,2,545154890794603,545154925075332,0,35
OUT,61,2,545154891453492,545154925279706,0,36
OUT,62,0,545154892080693,545154925480999,0,37
OUT,63,2,545154892426405,545154925690196,0,38
OUT,64,2,545154893303434,545154925904056,0,39
OUT,65,2,545154893685924,545154926107067,0,40
OUT,66,1,545154895837736,545154926311663,0,45
OUT,67,2,545154896458356,545154926518447,0,46
OUT,68,2,545154896948787,545154926726384,0,47
OUT,69,2,545154897522034,545154926932794,0,48
OUT,70,2,545154898069387,545154927138891,0,49
OUT,71,2,545154898607577,545154927341224,0,50
IN,90,2,545154922712804,0,0,90
OUT,72,2,545154899274642,545154927562835,0,51
OUT,73,2,545154900194665,545154928048820,0,52
OUT,74,2,545154900797709,545154928290002,0,53
OUT,75,2,545154901546024,545154928582636,0,54
OUT,76,2,545154902120379,545154928912234,0,55
OUT,77,1,545154902639982,545154929136446,0,56
OUT,78,1,545154903169116,545154929333103,0,57
OUT,79,2,545154903682848,545154929526039,0,58
OUT,80,2,545154904098191,545154929738326,0,59
OUT,81,2,545154904621135,545154929940951,0,60
OUT,82,2,545154905096860,545154930159802,0,61
OUT,83,2,545154905551639,545154930350385,0,62
OUT,84,2,545154906091452,545154930537497,0,63
OUT,85,2,545154894585998,545154930724151,1,42
OUT,86,2,545154906552790,545154930904057,0,64
OUT,87,2,545154907164609,545154931119141,0,65
OUT,88,2,545154907905305,545154931341858,0,66
OUT,89,2,545154908473756,545154931547211,0,67
OUT,90,2,545154912009250,545154931752840,0,68
OUT,91,2,545154913334755,545154931955426,0,69
IN,91,2,545154927551811,0,0,91
IN,92,2,545154932311137,0,0,92
IN,93,0,545154932601155,0,0,93
IN,94,1,545154932854355,0,0,94
OUT,92,2,545154913727079,545154932263780,0,70
IN,95,2,545154933214145,0,0,95
OUT,93,2,545154914066907,545154933658534,0,71
IN,96,2,545154933811116,0,0,96
